Time (s),dln[SiH2(2)]/dln[k1]: SiH4(1)=SiH2(2)+H2(3),dln[SiH2(2)]/dln[k2]: Si2H6(4)=SiH4(1)+SiH2(2),dln[SiH2(2)]/dln[k3]: Si2H6(4)=H2(3)+SiH3SiH(5),dln[SiH2(2)]/dln[k5]: SiH2(2)+SiH2(2)=H4Si2(7),dln[SiH2(2)]/dln[k12]: H3Si(8)+H3Si(8)=Si2H6(4),dln[SiH2(2)]/dln[k23]: H2(3)+H3Si2(12)=H5Si2(11),dln[SiH2(2)]/dln[k30]: Si2H6(4)+HSi(10)=H7Si3(31),dln[SiH2(2)]/dln[k33]: SiH4(1)+H3Si2(12)=H7Si3(31),dln[SiH2(2)]/dG[SiH4(1)],dln[SiH2(2)]/dG[SiH2(2)],dln[SiH2(2)]/dG[H2(3)],dln[SiH2(2)]/dG[Si2H6(4)],dln[SiH2(2)]/dG[H3Si(8)],dln[SiH2(2)]/dG[HSi(10)],dln[SiH2(2)]/dG[H3Si2(12)]
0.05934770627748541,0.43464294682592758,-0.032875456483233839,-0.83724732701856264,-0.019948145980441621,0.032692024136334319,0.010215595426016074,0.019218054152821681,0.019085336148867701,-0.25185662433021017,-0.52861029117108616,-0.16328062964978141,0.4118808362708643,-0.023832079429074893,-0.014756529528943421,-0.0098613037074570808
0.06039949228364384,0.42491210671332386,-0.032767532127355628,-0.833280112403744,-0.019782064410129734,0.031634102431626905,0.0099349829293736928,0.019007653152187307,0.01887869559189945,-0.24837865384563548,-0.52880976565092797,-0.16516962297224824,0.40984343981978816,-0.022860559232351974,-0.014670389063809202,-0.0099371698341370433
0.061451278289802264,0.41542622198990509,-0.032665416982359398,-0.82928104067911812,-0.019614151752469226,0.030555206481036722,0.009652012242684499,0.018783952030573235,0.018658387642637612,-0.24502082660718638,-0.52901125872772092,-0.16697743245742522,0.40784888249097556,-0.021877002931365526,-0.014574047880292375,-0.010003553267778137
0.0625030642959607,0.40618099006429947,-0.032568786813018398,-0.82526040244684706,-0.019444888876597479,0.02945892718394837,0.0093673774693269641,0.018548032779190426,0.018425508081750412,-0.24177938012155256,-0.52921421050939665,-0.16870623053552181,0.40589674196125841,-0.020884511800696257,-0.014468150777083091,-0.010060495445402716
0.06355485030211913,0.39717181694974613,-0.03247733629684306,-0.82122754414025534,-0.019274713292181746,0.028348695917378586,0.0090817237630277225,0.018300938075670757,0.018181114550293948,-0.23865055624452078,-0.52941811075455936,-0.17035823753496282,0.40398656661045829,-0.019886020595052206,-0.014353323808346547,-0.010108064597135908
0.06460663630827757,0.38839386638612711,-0.032390777800070589,-0.81719093637574214,-0.019104021966927179,0.027227779932389395,0.008795649167949433,0.018043669969518818,0.017926224976535232,-0.23563061868862945,-0.52962249577142284,-0.17193570810528816,0.4021178791645707,-0.018884295760525291,-0.014230173252373021,-0.01014635423140689
0.065658422314436,0.37984210461254952,-0.032308840254798771,-0.81315823882180638,-0.018933174065777943,0.026099279147836461,0.0085097065423738287,0.017777188976492622,0.017661816434576139,-0.2327158682345587,-0.52982694538858022,-0.17344091896666544,0.40029017994331612,-0.017881934879477517,-0.014099284822879359,-0.010175481561644238
0.06671020832059443,0.37151134097199973,-0.032231268126318123,-0.80913636151062496,-0.018762493594411941,0.024966124220599045,0.0082244055350419402,0.017502413534527955,0.017388824387036012,-0.22990265585024477,-0.5300310800179896,-0.17487615789014546,0.39850294976337064,-0.016881367220862812,-0.013961223094248422,-0.010195585889327098
0.06776199432675287,0.36339626460297086,-0.032157820460852124,-0.80513152258151077,-0.018592271935142426,0.023831075779073899,0.0079402145891091062,0.017220219778816596,0.017108142268789078,-0.22718739389831313,-0.53023455782557816,-0.17624371382528586,0.39675565253864237,-0.015884855275875683,-0.013816531116863515,-0.010206826957691036
0.0688137803329113,0.35549147750097093,-0.032088270005385146,-0.80114930250851701,-0.018422770268531036,0.022696724715164804,0.0076575629544125496,0.016931441598805601,0.016820621373680011,-0.22456656558624388,-0.53043707201916546,-0.17754586810420708,0.39504773760767864,-0.014894497168704205,-0.013665730202449222,-0.010209383289796039
0.06986556633906973,0.34779152420399118,-0.032022402392494292,-0.79719469489467354,-0.018254221876380903,0.021565493432424959,0.0073768426917587551,0.016636870942239597,0.016527071008350044,-0.22203673280987002,-0.53063834825993184,-0.17878488665013842,0.39337864181608573,-0.013912229837681216,-0.013509319859796845,-0.010203450523723921
0.07091735234522817,0.34029091832608344,-0.031960015383923741,-0.79327215392633177,-0.018086834322734356,0.020439637948244497,0.0070984106545438474,0.016337258332559137,0.016228258878413518,-0.21959454254637947,-0.53083814220204606,-0.17996301311313642,0.39174779138409643,-0.012939832885310941,-0.013347777861093171,-0.010189239756554508
0.0719691383513866,0.33298416616132148,-0.031900918167214076,-0.78938563859565758,-0.017920791511027764,0.019321250751126565,0.0068225904351721933,0.016033313568218775,0.015924911674410749,-0.2172367319487136,-0.53103623716354542,-0.18108246285684254,0.39015460358832754,-0.011978933000475091,-0.013181560420536333,-0.010166975907737422
0.07302092435754504,0.32586578758892309,-0.031844930700320948,-0.7855386538198541,-0.017756255617716796,0.018212264320048868,0.0065496742665346018,0.015725706575775156,0.01561771582819199,-0.21496013227867289,-0.53123244192946129,-0.18214541772721279,0.38859848828170263,-0.01103100886305694,-0.013011102469371469,-0.010136896111560847
0.07407271036370347,0.3189303345043023,-0.03179188309978577,-0.78173428860164351,-0.017593368904426636,0.017114455218680272,0.0062799248712109169,0.015415068391601507,0.015307318413358272,-0.21276167180264968,-0.53142658868602544,-0.18315402154003677,0.3870788492708499,-0.010097396448202406,-0.012836818013319717,-0.01009924814747221
0.0751244963698619,0.31217240698244775,-0.031741615068590009,-0.77797525138211054,-0.017432255411605375,0.016029448681711883,0.0060135772526585651,0.015101992249322155,0.014994328165616102,-0.2106383777664792,-0.53161853108353996,-0.18411037622653789,0.38559508556831212,-0.009179294653390924,-0.012659100559359912,-0.010054288915983835
0.07617628237602034,0.3055866673633873,-0.031693975360252272,-0.77426390273819545,-0.017273022537199485,0.014958723614812817,0.0057508404238461536,0.014787034752005991,0.014679316600864903,-0.20858737756021864,-0.53180814242468055,-0.18501653857815442,0.38414659253581684,-0.0082777711769410345,-0.012478323599727795,-0.010002282966866531
0.07722806838217877,0.29916785243994792,-0.03164882127606379,-0.77060228557807187,-0.017115762504466694,0.013903617934709232,0.00549189907001195,0.014470717110273954,0.014362819210979601,-0.20660589917543951,-0.53199531397437039,-0.1858745175351863,0.38273276293297176,-0.0073937685822920212,-0.012294841142278086,-0.0099435010853634719
0.0782798543883372,0.29291078392049441,-0.031606018192697705,-0.76699215298842804,-0.016960553723662158,0.012865334181409092,0.0052369151434497737,0.014153526429680915,0.014045336719491404,-0.20469127104746737,-0.53217995338662127,-0.18668627196869769,0.38135298788310368,-0.006528110488403998,-0.01210898827774894,-0.0098782189412455375
0.07933164039449564,0.2868103773281287,-0.031565439117752517,-0.7634349938863314,-0.016807462052744571,0.011844945339927356,0.0049860293892183575,0.013835917032714085,0.013727336381395257,-0.20284092136600729,-0.53236198324326833,-0.18745370890908286,0.38000665776582254,-0.0056815078324121788,-0.011921081775595484,-0.0098067158046390955
0.08038342640065407,0.28086164948432435,-0.031526964271037392,-0.75993205662430208,-0.016656541962406006,0.010843400813807046,0.0047393628013891777,0.013518311802440234,0.013409253313056271,-0.20105237693043188,-0.53254133969915018,-0.18817868217769187,0.37869316304452982,-0.0048545651560231284,-0.011731420700923706,-0.0097292733316914643
0.08143521240681251,0.2750597247134095,-0.031490480689685053,-0.75648437069160201,-0.016507837610770681,0.0098615324975711398,0.0044970180100261286,0.01320110353638768,0.01309149183980015,-0.19932326161934186,-0.53271797122823061,-0.18886299138084747,0.37741189503599581,-0.0040477868722142134,-0.011540287045884012,-0.0096461744223287384
0.08248699841297094,0.26939983989386518,-0.031455881855332185,-0.75309276664889646,-0.016361383833116472,0.0089000609000778781,0.0042590805995956389,0.012884656300719294,0.012774426850305758,-0.19765129453728003,-0.5328918374650542,-0.18950838122861766,0.37616224662798631,-0.0032615834736903658,-0.011347946369731019,-0.0095577021515989066
0.08353878441912937,0.26387734847413402,-0.031423067341806214,-0.74975789442729701,-0.016217207051963712,0.0079596012756131002,0.0040256203599717422,0.012569306776173308,0.012458405148401384,-0.19603428789438407,-0.53306290813592694,-0.19011654114407472,0.37494361294965362,-0.002496277649343571,-0.011154648442587874,-0.0094641387754087428
0.08459057042528781,0.25848772356035671,-0.031391942481920357,-0.74648024011629321,-0.016075326112773632,0.0070406697241004986,0.0037966924715348684,0.012255365588478985,0.012143746794161638,-0.19447014466887255,-0.53323116207427523,-0.19068910513147153,0.37375539199855351,-0.001752110279395859,-0.010960627888631547,-0.0093657648108137048
0.08564235643144624,0.25322656017480072,-0.031362418052120603,-0.74326014135774399,-0.015935753050338695,0.0061436892261674545,0.0035723386261236872,0.011943118617073806,0.011830746427385987,-0.19295685609664945,-0.53339658631476228,-0.19122765187438326,0.37259698522738532,-0.0010292462840744622,-0.010766104825016481,-0.009262858190445096
0.08669414243760468,0.24808957677461141,-0.031334409973853374,-0.74009780145589199,-0.015798493790740446,0.0052689955828880437,0.0033525880857739657,0.011632828276925558,0.011519674567581276,-0.19149249902759669,-0.5335591752608918,-0.19173370503707096,0.37146779809310104,-0.00032778030449584635,-0.010571285493382066,-0.0091556934901265395
0.08774592844376311,0.2430726161133786,-0.03130783903062636,-0.73699330230613058,-0.015663548793545905,0.0044168432339833294,0.0031374586813325755,0.011324734769181255,0.011210778885551161,-0.19007523318325545,-0.53371892992106729,-0.19220873374468991,0.37036724057046594,0.00035225780194386659,-0.010376362881307867,-0.0090445412282734901
0.08984950045607996,0.23338275870938432,-0.031258714543954395,-0.73095761131272197,-0.015400579311577184,0.0027808054401060392,0.0027210826949968158,0.010715994778640861,0.010600399422093657,-0.18737501259417216,-0.53402996958841487,-0.19307132520751549,0.36824967962497906,0.0016482250417764615,-0.0099869168744872068,-0.0088113322724856172
0.09174271526716514,0.22503320178362271,-0.031218713313655243,-0.72572203702249571,-0.015171733774220432,0.0013865450709534195,0.0023621252786612756,0.010177638608178746,0.010060559868379467,-0.18508900385764773,-0.53430033405246835,-0.19375519923862425,0.3664359785363428,0.0027421575889890917,-0.0096377479103545976,-0.0085904166353567967
0.09363593007825032,0.21701353529910514,-0.031182331496354247,-0.72067074390400165,-0.014950200859695974,6.6139803799800548e-05,0.0020179892513427222,0.0096492454101163375,0.009530706119052313,-0.18293043468715955,-0.5345617646203682,-0.19435899160059825,0.36470611389914165,0.0037686222700709731,-0.009290702975447953,-0.0083605433142607925
0.09552914488933549,0.20930391946774035,-0.031149250871682733,-0.71580117323884118,-0.014735851838150937,-0.0011811626400940389,0.0016884765662490365,0.0091315635677159251,0.0090116105151922359,-0.1808912007198788,-0.53481442660700529,-0.1948894058015111,0.36305686677134669,0.0047291409591424085,-0.0089465047565936325,-0.0081230751128624906
0.09742235970042067,0.20188576695622817,-0.031119185865208097,-0.71111019671675724,-0.014528535737408635,-0.0023565659077416068,0.0013733307633424592,0.0086251949511540176,0.0085038943278899042,-0.17896383090923529,-0.53505851232605994,-0.19535265830450527,0.36148509061053846,0.005625552724327687,-0.0086057815480863314,-0.0078792992079346584
0.09931557451150584,0.19474164876640424,-0.03109188083692083,-0.70659424301219431,-0.014328084322923994,-0.0034616489636114058,0.0010722470251651917,0.0081306107612812897,0.0080080441072323157,-0.17714145515725641,-0.53529423505667295,-0.19575449225824604,0.35998772367074722,0.0064599483320569731,-0.0082690753254585948,-0.0076304232043046235
0.09999999999999998,0.19349405965828717,-0.031287304035153188,-0.70964583610893273,-0.014351215198323079,-0.0038692880960208547,0.00097324378616161838,0.0080072978220809953,0.0078834866153993412,-0.17766809146919071,-0.53890371744913701,-0.19717692691338551,0.36183108969128225,0.0067910134647685113,-0.0082021955929527709,-0.0075891344383908757
0.10120878932259102,0.18785526354520499,-0.031067106694116955,-0.70224939067907233,-0.014134316792650425,-0.0044982945904048334,0.00078488200067950407,0.0076481675676245888,0.007524428213057514,-0.17541774875905713,-0.53552182326112885,-0.19610020709288742,0.35856178980008607,0.0072346100283564359,-0.0079368505378564526,-0.0073775735411982738
0.10310200413367619,0.18121138176861359,-0.031044658253869928,-0.69807144842553015,-0.013947043351118165,-0.0054686276050367969,0.00051086182924534398,0.0071781210643169294,0.0070533110289985254,-0.17378688869119097,-0.53574151624007105,-0.19639468343061237,0.35720440183507474,0.0079519606355184722,-0.0076095016826195306,-0.0071217949878687138
0.10499521894476137,0.17479579290316058,-0.03102435180979364,-0.69405602119013543,-0.013766068159938525,-0.0063749601177043279,0.00024978915531954639,0.0067206385670558408,0.0065948658839494892,-0.17224351123786816,-0.53595356048389475,-0.19664240886499304,0.35591276351994783,0.008614519376052206,-0.0072873603001133462,-0.006864051289721263
0.10688843375584654,0.16859525029312228,-0.031006022889555694,-0.69019856813116476,-0.013591191840128263,-0.0072197428379645314,1.249328486220916e-06,0.0062758104230540403,0.0061491868516813037,-0.17078267276401018,-0.53615820656429392,-0.19684750315079741,0.35468417100867666,0.0092248633078871583,-0.0069707014155477674,-0.0066052266292115462
0.10878164856693172,0.16259741442704731,-0.030989524214098368,-0.68649445343018178,-0.013422213577880249,-0.0080055222508795178,-0.00023518417381051764,0.0058436603500272447,0.0057162994438727209,-0.16939981368192791,-0.53635570650258568,-0.1970137425825399,0.3535160139612904,0.0097855941008870937,-0.0066597494703170409,-0.0063461277542933552
0.1106748633780169,0.15679079826734782,-0.030974723858237713,-0.68293898860486169,-0.013258932841415166,-0.0087349037067832175,-0.00045994509814096748,0.0054241546944854913,0.0052961701863434487,-0.16809072470816094,-0.53654631164913669,-0.19714458398738635,0.35240577578011317,0.010299310138409162,-0.0063546837704869475,-0.0060874867176907033
0.11256807818910207,0.15116471465842982,-0.030961503610223016,-0.67952746709905743,-0.013101150741668141,-0.0094105200861756763,-0.00067347048944876376,0.0050172106481204603,0.0048887151178266209,-0.16685151565968243,-0.53673027101271908,-0.19724318797104981,0.35135103314950211,0.010768583550482833,-0.0060556434326018167,-0.0058299640963415415
0.11446129300018724,0.14570922490450408,-0.030949757500494331,-0.67625519325971228,-0.012948671116456116,-0.010035005287134031,-0.00087619736501358121,0.0046227035557662739,0.004493807346783364,-0.16567858708360067,-0.53690782991385622,-0.19731244098849579,0.35034945520372562,0.011195941400829027,-0.0057627318521346563,-0.0055741525292084875
0.11635450781127242,0.1404150885848614,-0.030939390471695249,-0.67311750712605178,-0.012801301406855059,-0.01061097187817585,-0.0010685598857680637,0.0042404734382700668,0.0041112837922022624,-0.16456860453916797,-0.53707922888361537,-0.19735497616986458,0.34939880242725901,0.011583850377636727,-0.0054760207582296976,-0.0053205804523291543
0.1182477226223576,0.13527371553000658,-0.030930317178986071,-0.67010980524088903,-0.012658853355309616,-0.011140992543824561,-0.0012509869783901887,0.0038703307926340699,0.0037409511732155506,-0.16351847508283604,-0.53724470279423964,-0.19737319306854639,0.34849692519396708,0.011934704634139764,-0.005195553906963685,-0.0050697159619058222
0.12014093743344277,0.13027712050648871,-0.030922460916922169,-0.66722755749582652,-0.012521143537868401,-0.01162758502559131,-0.0014239003788305946,0.0035120617084198552,0.0033825912887957841,-0.16252532570228478,-0.53740448021127041,-0.19736927638953305,0.34764176191297891,0.01225081649857143,-0.004921350432364897,-0.0048219707487169201
